,train_no,train_name,source,destination,train_link
164,69102,Ahmedabad Vadodara MEMU,Ahmedabad Junction,Vadodara Junction,https://www.prokerala.com//travel/indian-railway/trains/ahmedabad-vadodara-memu-6668.html
165,69108,Ahmedabad Vadodara MEMU,Ahmedabad Junction,Vadodara Junction,https://www.prokerala.com//travel/indian-railway/trains/ahmedabad-vadodara-memu-6673.html
166,69114,Ahmedabad Vadodara MEMU,Ahmedabad Junction,Vadodara Junction,https://www.prokerala.com//travel/indian-railway/trains/ahmedabad-vadodara-memu-6679.html
167,19167,Ahmedabad Varanasi Sabarmati Express,Ahmedabad Junction,Varanasi Junction,https://www.prokerala.com//travel/indian-railway/trains/ahmedabad-varanasi-sabarmati-express-2056.html
168,19407,Ahmedabad Varanasi Weekly Express,Ahmedabad Junction,Varanasi Junction,https://www.prokerala.com//travel/indian-railway/trains/ahmedabad-varanasi-weekly-express-2400.html
169,09421,Ahmedabad Varanasi Weekly Summer Special,Ahmedabad Junction,Patna Junction,https://www.prokerala.com//travel/indian-railway/trains/ahmedabad-varanasi-weekly-summer-special-8344.html
170,16501,Ahmedabad Yesvantpur Weekly Express,Ahmedabad Junction,Yesvantpur Junction,https://www.prokerala.com//travel/indian-railway/trains/ahmedabad-yesvantpur-weekly-express-26.html
171,15313,Aishbagh - Bareilly Express (Meter Gauge),Aishbagh,Tanakpur,https://www.prokerala.com//travel/indian-railway/trains/aishbagh-bareilly-express-meter-gauge-2981.html
172,52244,Aishbagh - Bareilly Passenger (Meter Gauge),Sitapur,Mailani,https://www.prokerala.com//travel/indian-railway/trains/aishbagh-bareilly-passenger-meter-gauge-3355.html
173,52242,Aishbagh - Mailani Passenger,Mailani,Bahraich,https://www.prokerala.com//travel/indian-railway/trains/aishbagh-mailani-passenger-3353.html
174,52246,Aishbagh - Mailani Passenger,Aishbagh,Mailani,https://www.prokerala.com//travel/indian-railway/trains/aishbagh-mailani-passenger-3357.html
175,52238,Aishbagh - Pilibhit Passenger (Meter Gauge),Sitapur,Mailani,https://www.prokerala.com//travel/indian-railway/trains/aishbagh-pilibhit-passenger-meter-gauge-3349.html
176,52240,Aishbagh - Tikunia Passenger,Mailani,Tikunia,https://www.prokerala.com//travel/indian-railway/trains/aishbagh-tikunia-passenger-3351.html
177,05070,Aishbagh Badsahnagar Special,Aishbagh,Badshahnagar,https://www.prokerala.com//travel/indian-railway/trains/aishbagh-badsahnagar-special-9612.html
178,15314,Aishbagh Express (Meter Gauge),Tanakpur,Aishbagh,https://www.prokerala.com//travel/indian-railway/trains/aishbagh-express-meter-gauge-2982.html
179,15070,Aishbagh Gorakhpur Intercity Express,Aishbagh,Gorakhpur Junction,https://www.prokerala.com//travel/indian-railway/trains/aishbagh-gorakhpur-intercity-express-7912.html
180,64253,Aishbagh Kanpur Kalianpur MEMU,Aishbagh,Kalianpur (Kanpur),https://www.prokerala.com//travel/indian-railway/trains/aishbagh-kanpur-kalianpur-memu-6316.html
181,51861,Ait Konch Shuttle,Ait,Konch,https://www.prokerala.com//travel/indian-railway/trains/ait-konch-shuttle-3251.html
182,51863,Ait Konch Shuttle,Ait,Konch,https://www.prokerala.com//travel/indian-railway/trains/ait-konch-shuttle-3253.html
183,51865,Ait Konch Shuttle,Ait,Konch,https://www.prokerala.com//travel/indian-railway/trains/ait-konch-shuttle-3255.html
184,51867,Ait Konch Shuttle,Ait,Konch,https://www.prokerala.com//travel/indian-railway/trains/ait-konch-shuttle-3257.html
185,51869,Ait Konch Shuttle,Ait,Konch,https://www.prokerala.com//travel/indian-railway/trains/ait-konch-shuttle-3259.html
186,17063,Ajanta Express,Manmad Junction,Secunderabad Junction,https://www.prokerala.com//travel/indian-railway/trains/ajanta-express-46.html
187,17064,Ajanta Express,Secunderabad Junction,Manmad Junction,https://www.prokerala.com//travel/indian-railway/trains/ajanta-express-47.html
188,09627,Ajmer - Delhi Canttonment Specialfare Super Fast Special,Ajmer Junction,Delhi Cantonment,https://www.prokerala.com//travel/indian-railway/trains/ajmer-delhi-cantt-specialfare-super-fast-special-7678.html
189,54802,Ajmer - Jodhpur Fast Passenger,Ajmer Junction,Jodhpur Junction,https://www.prokerala.com//travel/indian-railway/trains/ajmer-jodhpur-fast-passenger-4148.html
190,19606,Ajmer - Kolkata Express,Ahmedabad Junction,Kolkata,https://www.prokerala.com//travel/indian-railway/trains/ajmer-kolkata-express-2078.html
191,19603,"Ajmer - Rameswaram Humsafar Express
",Ajmer Junction,Rameswaram,https://www.prokerala.com//travel/indian-railway/trains/ajmer-rameswaram-humsafar-express-9135.html
192,19654,Ajmer - Ratlam Express,Ajmer Junction,Indore Junction (BG),https://www.prokerala.com//travel/indian-railway/trains/ajmer-ratlam-express-43.html
193,12196,Ajmer Agra Fort Intercity Super Fast Express,Ajmer Junction,Agra Fort,https://www.prokerala.com//travel/indian-railway/trains/ajmer-agra-fort-intercity-super-fast-express-1425.html
194,22987,Ajmer Agra Fort Super Fast Express,Ajmer Junction,Agra Fort,https://www.prokerala.com//travel/indian-railway/trains/ajmer-agra-fort-super-fast-express-9015.html
195,19611,Ajmer Amritsar Express,Ajmer Junction,Amritsar Junction,https://www.prokerala.com//travel/indian-railway/trains/ajmer-amritsar-express-2572.html
196,19613,Ajmer Amritsar Express,Ajmer Junction,Amritsar Junction,https://www.prokerala.com//travel/indian-railway/trains/ajmer-amritsar-express-2574.html
197,20902,Ajmer Bandra Link Express,Ajmer Junction,Chittaurgarh,https://www.prokerala.com//travel/indian-railway/trains/ajmer-bandra-link-express-8793.html
198,09621,Ajmer Bandra Special Fare Special,Ajmer Junction,Bandra Terminus,https://www.prokerala.com//travel/indian-railway/trains/ajmer-bandra-special-fare-special-8351.html
199,22996,Ajmer Bandra Super Fast Express,Ajmer Junction,Chittaurgarh,https://www.prokerala.com//travel/indian-railway/trains/ajmer-bandra-super-fast-express-2129.html
200,13424,Ajmer Bhagalpur Weekly Express,Ajmer Junction,Bhagalpur,https://www.prokerala.com//travel/indian-railway/trains/ajmer-bhagalpur-weekly-express-2249.html
201,12983,Ajmer Chandigarh Garib Rath Express,Ajmer Junction,Chandigarh,https://www.prokerala.com//travel/indian-railway/trains/ajmer-chandigarh-garib-rath-express-1728.html
202,12990,Ajmer Dadar Western Super Fast Express,Ajmer Junction,Dadar (Western),https://www.prokerala.com//travel/indian-railway/trains/ajmer-dadar-western-super-fast-express-40.html
203,12065,Ajmer Delhi Sarai Rohilla Jan Shatabdi Express,Ajmer Junction,Delhi Sarai Rohilla,https://www.prokerala.com//travel/indian-railway/trains/ajmer-delhi-sarai-rohilla-jan-shatabdi-express-2888.html
204,09623,Ajmer Delhi Sarai Rohilla Special,Ajmer Junction,Delhi Sarai Rohilla,https://www.prokerala.com//travel/indian-railway/trains/ajmer-delhi-sarai-rohilla-special-9358.html
205,18208,Ajmer Durg Weekly Express,Ajmer Junction,Durg Junction,https://www.prokerala.com//travel/indian-railway/trains/ajmer-durg-weekly-express-2004.html
206,18214,Ajmer Durg Weekly Express,Ajmer Junction,Durg Junction,https://www.prokerala.com//travel/indian-railway/trains/ajmer-durg-weekly-express-5591.html
207,22211,Ajmer Hazrat Nizamuddin Duronto,Ajmer Junction,Hazrat Nizamuddin,https://www.prokerala.com//travel/indian-railway/trains/ajmer-hazrat-nizamuddin-duronto-2284.html
208,79601,Ajmer Jaipur  DEMU,Ajmer Junction,Jaipur,https://www.prokerala.com//travel/indian-railway/trains/ajmer-jaipur-demu-9551.html
209,09617,Ajmer Junction - Bandra Terminus Special,Ajmer Junction,Bandra Terminus,https://www.prokerala.com//travel/indian-railway/trains/ajmer-junction-bandra-terminus-special-8036.html
210,02264,Ajmer Junction-Sealdah Special,Ajmer Junction,Sealdah,https://www.prokerala.com//travel/indian-railway/trains/ajmer-junction-sealdah-special-8411.html
211,05616,Ajmer Kamakhya URS Special Fare Special,Kota Junction,Jhalawar City,https://www.prokerala.com//travel/indian-railway/trains/ajmer-kamakhya-urs-special-fare-special-8008.html
212,15716,Ajmer Kishanganj Garib Nawaz Express,Ajmer Junction,Kishanganj,https://www.prokerala.com//travel/indian-railway/trains/ajmer-kishanganj-garib-nawaz-express-532.html
213,16531,Ajmer KSR Bengaluru Express,Ajmer Junction,Bangalore City Junction,https://www.prokerala.com//travel/indian-railway/trains/ajmer-ksr-bengaluru-express-1912.html
214,59602,Ajmer Marwar Passenger,Ajmer Junction,Marwar Junction,https://www.prokerala.com//travel/indian-railway/trains/ajmer-marwar-passenger-5387.html
215,16209,Ajmer Mysuru Express,Ajmer Junction,Mysore City Junction,https://www.prokerala.com//travel/indian-railway/trains/ajmer-mysuru-express-42.html
216,18422,Ajmer Puri Express,Ajmer Junction,Puri,https://www.prokerala.com//travel/indian-railway/trains/ajmer-puri-express-5595.html
217,09655,Ajmer Pushkar Mela Special,Ajmer Junction,Pushkar Terminus,https://www.prokerala.com//travel/indian-railway/trains/ajmer-pushkar-mela-special-9962.html
218,09657,Ajmer Pushkar Mela Special,Ajmer Junction,Pushkar Terminus,https://www.prokerala.com//travel/indian-railway/trains/ajmer-pushkar-mela-special-9963.html
219,59607,Ajmer Pushkar Passenger,Ajmer Junction,Pushkar Terminus,https://www.prokerala.com//travel/indian-railway/trains/ajmer-pushkar-passenger-5392.html
220,18632,Ajmer Ranchi Garib Nawaz Express,Ajmer Junction,Ranchi,https://www.prokerala.com//travel/indian-railway/trains/ajmer-ranchi-garib-nawaz-express-2040.html
221,19412,Ajmer Sabarmati Intercity Express,Ajmer Junction,Ahmedabad Junction,https://www.prokerala.com//travel/indian-railway/trains/ajmer-sabarmati-intercity-express-2570.html
222,18010,Ajmer Santragachi Express,Ajmer Junction,Kolkata Santragachi Junction,https://www.prokerala.com//travel/indian-railway/trains/ajmer-santragachi-express-2362.html
223,12988,Ajmer Sealdah Super Fast Express,Ajmer Junction,Sealdah,https://www.prokerala.com//travel/indian-railway/trains/ajmer-sealdah-super-fast-express-9.html
224,02124,Ajni - Pune AC Super Fast Special,Ajni,Pune Junction,https://www.prokerala.com//travel/indian-railway/trains/ajni-pune-ac-super-fast-special-7833.html
225,12120,Ajni Amravati Intercity Super Fast Express,Ajni,Amravati,https://www.prokerala.com//travel/indian-railway/trains/ajni-amravati-intercity-super-fast-express-1170.html
226,07630,Ajni Hazur Sahib Nanded Special Fare Special,Ajni,Nanded,https://www.prokerala.com//travel/indian-railway/trains/ajni-hazur-sahib-nanded-special-fare-special-8028.html
227,57135,Ajni Kazipet Passenger,Ajni,Kazipet Junction,https://www.prokerala.com//travel/indian-railway/trains/ajni-kazipet-passenger-6020.html
228,11202,Ajni Mumbai LTT Express,Ajni,Lokmanya Tilak Terminus,https://www.prokerala.com//travel/indian-railway/trains/ajni-mumbai-ltt-express-2683.html
229,22124,Ajni Pune AC Super Fast Express,Ajni,Pune Junction,https://www.prokerala.com//travel/indian-railway/trains/ajni-pune-ac-super-fast-express-8373.html
230,22140,Ajni Pune Humsafar Express,Ajni,Pune Junction,https://www.prokerala.com//travel/indian-railway/trains/ajni-pune-humsafar-express-7933.html
231,01119,Ajni-Karmali Special,Ajni,Thivim,https://www.prokerala.com//travel/indian-railway/trains/ajni-karmali-special-8938.html
232,12317,Akal Takht Express,Kolkata,Amritsar Junction,https://www.prokerala.com//travel/indian-railway/trains/akal-takht-express-52.html
233,12318,Akal Takht Express,Amritsar Junction,Kolkata,https://www.prokerala.com//travel/indian-railway/trains/akal-takht-express-109.html
234,07507,Akola - Kollam (One Trip) Sabarimala Special,Akola Junction,Kollam Junction,https://www.prokerala.com//travel/indian-railway/trains/akola-kollam-one-trip-sabarimala-special-2818.html
235,52988,Akola - Mhow (Meter Gauge) Fast Passenger,Sanawad,Dr Ambedkar Nagar,https://www.prokerala.com//travel/indian-railway/trains/akola-mhow-meter-gauge-fast-passenger-3581.html
236,52994,Akola - Mhow (Meter Gauge) Passenger,Akola Junction,Mhow,https://www.prokerala.com//travel/indian-railway/trains/akola-mhow-meter-gauge-passenger-3587.html
237,17640,Akola Kacheguda Intercity Express,Akola Junction,Kacheguda,https://www.prokerala.com//travel/indian-railway/trains/akola-kacheguda-intercity-express-1218.html
238,57539,Akola Parli Vaijnath Passenger,Akola Junction,Parli Vaijnath,https://www.prokerala.com//travel/indian-railway/trains/akola-parli-vaijnath-passenger-4978.html
239,57581,Akola Purna Passenger,Akola Junction,Purna Junction,https://www.prokerala.com//travel/indian-railway/trains/akola-purna-passenger-4996.html
240,57583,Akola Purna Passenger,Akola Junction,Purna Junction,https://www.prokerala.com//travel/indian-railway/trains/akola-purna-passenger-4998.html
241,14312,Ala Hazrat Express,Bhuj,Bareilly,https://www.prokerala.com//travel/indian-railway/trains/ala-hazrat-express-53.html
242,14311,Ala Hazrat Express,Bareilly,Bhuj,https://www.prokerala.com//travel/indian-railway/trains/ala-hazrat-express-54.html
243,14322,Ala Hazrat Express,Bhuj,Bareilly,https://www.prokerala.com//travel/indian-railway/trains/ala-hazrat-express-177.html
244,14321,Ala Hazrat Express,Bareilly,Bhuj,https://www.prokerala.com//travel/indian-railway/trains/ala-hazrat-express-200.html
245,13352,Alappuzha Dhanbad Express,Alappuzha,Dhanbad Junction,https://www.prokerala.com//travel/indian-railway/trains/alappuzha-dhanbad-express-450.html
246,66314,Alappuzha Ernakulam MEMU,Alappuzha,Ernakulam Junction,https://www.prokerala.com//travel/indian-railway/trains/alappuzha-ernakulam-memu-9973.html
247,56302,Alappuzha Ernakulam Passenger,Alappuzha,Ernakulam Junction,https://www.prokerala.com//travel/indian-railway/trains/alappuzha-ernakulam-passenger-4619.html
248,56384,Alappuzha Ernakulam Passenger,Alappuzha,Ernakulam Junction,https://www.prokerala.com//travel/indian-railway/trains/alappuzha-ernakulam-passenger-4665.html
249,16307,Alappuzha Kannur Executive Express,Alappuzha,Cannanore,https://www.prokerala.com//travel/indian-railway/trains/alappuzha-kannur-executive-express-314.html
250,56377,Alappuzha Kayamkulam Passenger,Alappuzha,Kayamkulam,https://www.prokerala.com//travel/indian-railway/trains/alappuzha-kayamkulam-passenger-4658.html
251,66311,Alappuzha Kollam MEMU Passenger,Alappuzha,Kollam Junction,https://www.prokerala.com//travel/indian-railway/trains/alappuzha-kollam-memu-passenger-9917.html
252,56301,Alappuzha Kollam Passenger,Alappuzha,Kollam Junction,https://www.prokerala.com//travel/indian-railway/trains/alappuzha-kollam-passenger-4618.html
253,22640,Alappuzha MGR Chennai Super Fast Express,Alappuzha,Chennai Central,https://www.prokerala.com//travel/indian-railway/trains/alappuzha-mgr-chennai-super-fast-express-5685.html
254,18190,Alappuzha Tatanagar Link Express,Rourkela,Tatanagar Junction,https://www.prokerala.com//travel/indian-railway/trains/alappuzha-tatanagar-link-express-3027.html
255,54351,Aligarh Bareilly Passenger,Aligarh Junction,Bareilly,https://www.prokerala.com//travel/indian-railway/trains/aligarh-bareilly-passenger-3978.html
256,54353,Aligarh Bareilly Passenger,Aligarh Junction,Bareilly,https://www.prokerala.com//travel/indian-railway/trains/aligarh-bareilly-passenger-3980.html
257,64101,Aligarh Delhi Emu,Aligarh Junction,Delhi,https://www.prokerala.com//travel/indian-railway/trains/aligarh-delhi-emu-6271.html
258,64103,Aligarh Delhi Emu,Aligarh Junction,Delhi,https://www.prokerala.com//travel/indian-railway/trains/aligarh-delhi-emu-7810.html
259,64151,Aligarh Delhi MEMU,Aligarh Junction,Delhi,https://www.prokerala.com//travel/indian-railway/trains/aligarh-delhi-memu-7818.html
260,54391,Aligarh Gajraula Passenger,Aligarh Junction,Gajraula Junction,https://www.prokerala.com//travel/indian-railway/trains/aligarh-gajraula-passenger-4002.html
261,04441,Aligarh Junction Ghaziabad Special,Aligarh Junction,Ghaziabad,https://www.prokerala.com//travel/indian-railway/trains/aligarh-junction-ghaziabad-special-8865.html
262,64105,Aligarh New Delhi Emu,Aligarh Junction,New Delhi,https://www.prokerala.com//travel/indian-railway/trains/aligarh-new-delhi-emu-7811.html
263,64154,Aligarh Tundla MEMU,Aligarh Junction,Tundla Junction,https://www.prokerala.com//travel/indian-railway/trains/aligarh-tundla-memu-6278.html
264,15471,Alipur Duar - Kamakhya Inter City Express,Alipurduar Junction,Kamakhya,https://www.prokerala.com//travel/indian-railway/trains/alipur-duar-kamakhya-inter-city-express-2343.html
265,15469,Alipur Duar - Lumding Inter City Express,Alipurduar Junction,Lumding Junction,https://www.prokerala.com//travel/indian-railway/trains/alipur-duar-lumding-inter-city-express-2341.html
266,15468,Alipur Duar - New Jalpaiguri Inter City Express,Alipurduar Junction,Siliguri,https://www.prokerala.com//travel/indian-railway/trains/alipur-duar-new-jalpaiguri-inter-city-express-2990.html
267,55765,Alipur Duar Bamanhat Passenger,Alipurduar Junction,Bamanhat,https://www.prokerala.com//travel/indian-railway/trains/alipur-duar-bamanhat-passenger-4489.html
268,15771,Alipur Duar Kamakhya Intercity Express,Alipurduar Junction,Kamakhya,https://www.prokerala.com//travel/indian-railway/trains/alipur-duar-kamakhya-intercity-express-7920.html
269,03130,Alipur Duar Kolkata Special Fare Puja Special,Alipurduar Junction,Kolkata,https://www.prokerala.com//travel/indian-railway/trains/alipur-duar-kolkata-special-fare-puja-special-7551.html
270,15769,Alipur Duar Lumding Intercity Express,Alipurduar Junction,Lumding Junction,https://www.prokerala.com//travel/indian-railway/trains/alipur-duar-lumding-intercity-express-7918.html
271,15768,Alipur Duar Siliguri Intercity Express,Alipurduar Junction,Siliguri,https://www.prokerala.com//travel/indian-railway/trains/alipur-duar-siliguri-intercity-express-7917.html
